City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
642,Antofagasta,CL,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
643,Lindenhurst,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
644,Prince Rupert,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
645,Pampas,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
646,Roebourne,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
647,Opuwo,NA,-26.6481,15.1594,56.61,61,3,16.51,clear sky
648,Milingimbi,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
649,Vallentuna,SE,59.5344,18.0776,69.84,76,0,9.22,clear sky
650,Remanso,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
651,Buchanan,LR,5.8808,-10.0467,74.3,82,98,10.87,overcast clouds
652,Mingaora,PK,32.2792,71.5539,97.95,40,7,8.03,clear sky
653,The Valley,AI,18.217,-63.0578,84.34,74,20,17.27,few clouds
654,Erenhot,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
655,Ketchikan,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
656,Petropavlovka,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
657,Lundazi,ZM,-14.9783,27.0619,65.21,54,83,7.27,broken clouds
658,Mar Del Plata,AR,-54.8,-68.3,31.66,86,100,21.85,snow
659,Sug-Aksy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
660,Lingyuan,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
661,Churapcha,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
662,Anzhero-Sudzhensk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
663,Onalaska,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
664,Pushkino,RU,56.0172,37.8667,57.49,96,100,4.81,light rain
665,Puerto Quijarro,CO,6.3463,-75.5089,81.03,53,40,13.8,scattered clouds
666,Mananara,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
667,Benalla,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
668,Vyssi Brod,CZ,49.4783,15.6499,73.62,57,52,6.71,broken clouds
669,Mareeba,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
670,Mbekenyera,TZ,-9.7667,37.9333,62.76,84,55,1.95,broken clouds
671,Yako,BF,12.9667,-2.2667,79.9,70,81,10.13,broken clouds
672,Safaga,EG,31.3525,27.2453,77.2,73,0,6.91,clear sky
673,Noumea,NC,-22.6667,167.4833,73.89,88,98,10.2,overcast clouds
674,Aklavik,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
675,Buala,PT,40.1629,-8.3327,60.6,89,0,1.63,clear sky
676,Erzin,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
677,Krasnyy Chikoy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
678,Nizhniy Odes,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
679,Khani,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
680,Altay,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
681,Simplicio Mendes,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
682,High Rock,BS,26.6208,-78.2833,89.62,69,1,9.51,clear sky
683,Xixiang,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
684,Victoria,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
685,Vanimo,PG,-2.0226,147.2712,81.1,77,96,3.47,overcast clouds
686,Bulgan,MN,47.9077,106.8832,57.33,77,75,4.47,broken clouds
687,Dayong,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
688,Jasidih,IN,24.5167,86.65,82.58,77,100,4.23,overcast clouds
689,Byron Bay,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
690,Utiroa,KI,3.0707,172.7902,81.28,78,70,7.76,light rain
691,Bambanglipuro,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
692,Marystown,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
693,Narrabri,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
694,Magadan,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
695,Karoi,ZW,-20.3267,30.0665,62.13,66,97,1.16,light rain
696,Raton,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
697,Umm Lajj,PH,17.4189,121.4443,75.74,91,78,1.54,broken clouds
698,Missoula,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
699,Akhtubinsk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
700,Langxiang,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
701,Neijiang,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
702,Great Yarmouth,GB,50.1544,-5.0711,61.7,82,75,4.61,broken clouds
703,Egvekinot,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
704,Llodio,ES,38.5382,-0.131,81.48,71,0,7.74,clear sky
705,Arlit,NE,18.6853,12.9164,92.82,17,73,2.86,broken clouds
706,Nachalovo,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
707,General Roca,AR,-54.8,-68.3,31.66,86,100,21.85,snow
708,Malatya,TR,36.3703,30.2869,83.17,42,0,6.46,clear sky
709,Mayo,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
710,Takaka,NZ,-46.6,168.3333,40.8,72,100,6.96,overcast clouds
711,Saint-Honore,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
712,Porto Walter,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
713,Parakou,BJ,9.3372,2.6303,74.12,76,97,5.75,overcast clouds
714,Caucaia,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
715,Madera,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
716,Emerald,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
717,Changde,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
718,Gorodishche,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
719,Luganville,VU,-19.55,169.2667,80.71,89,40,4.61,scattered clouds
720,Lolua,RO,46.4333,26.4,70.72,61,19,5.55,few clouds
721,Madruga,CU,22.5206,-79.4669,84.04,73,8,15.12,clear sky
722,Gravdal,NO,60.9242,9.4159,64.11,76,100,2.35,overcast clouds
723,La Ronge,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
