City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
140,Esperance,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
141,Sola,VU,-13.8833,167.55,81.27,83,75,0.0,broken clouds
142,Rock Island,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
143,Angermunde,DE,53.015,13.9992,80.22,37,65,8.16,broken clouds
144,Grand River South East,MU,-20.4081,57.7,68.29,83,75,24.16,light intensity shower rain
145,Tuktoyaktuk,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
146,Adrar,DZ,36.2642,2.7539,74.48,33,0,4.38,clear sky
147,Columbus,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
148,Wyndham,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
149,Kralendijk,BQ,12.15,-68.2667,84.18,74,40,18.41,scattered clouds
150,Sao Filipe,CV,14.8961,-24.4956,76.51,88,75,5.82,broken clouds
151,Atikokan,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
152,Matara,LK,5.9485,80.5353,77.85,87,91,14.14,overcast clouds
153,Toliary,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
154,Kiruna,SE,67.8557,20.2251,56.32,77,19,8.05,few clouds
155,Carndonagh,PH,10.9995,122.6711,76.77,89,80,1.48,broken clouds
156,Ahipara,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
157,La Ronge,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
158,Laguna,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
159,Carnarvon,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
160,Kavaratti,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
161,Atambua,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
162,Lykhivka,UA,49.5464,39.0899,59.77,93,100,7.34,light rain
163,Mabay,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
164,Alexandria,EG,31.2156,29.9553,77.54,73,0,12.66,clear sky
165,Kailaras,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
166,Bongandanga,CD,1.5,21.05,73.26,92,97,2.37,light rain
167,Olinda,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
168,Sept-Iles,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
169,Lompoc,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
170,Nabire,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
171,Olafsvik,IS,63.8424,-22.4338,53.55,87,40,16.11,scattered clouds
172,Hamilton,US,37.1041,-113.5841,109.8,15,0,11.5,clear sky
173,Bengkulu,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
174,Ouadda,CF,4.2567,18.4158,70.95,97,98,1.32,overcast clouds
175,Bollnas,SE,67.8557,20.2251,56.32,77,19,8.05,few clouds
176,Norfolk,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
177,Smithers,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
178,Mentok,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
179,Buala,SB,-8.145,159.5921,81.61,77,100,6.8,overcast clouds
180,Warqla,DZ,36.2642,2.7539,74.48,33,0,4.38,clear sky
181,Oum Hadjer,TD,13.2954,19.6966,75.34,80,97,22.21,moderate rain
182,Orange,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
183,Ambilobe,MG,-19.65,47.3167,49.32,91,100,9.08,overcast clouds
184,Quatre Cocos,MU,-20.4081,57.7,68.29,83,75,24.16,light intensity shower rain
185,Katsuura,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
186,Lhokseumawe,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
187,Tasiilaq,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
188,Virapandi,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
189,Birao,CF,4.2567,18.4158,70.95,97,98,1.32,overcast clouds
190,Bubaque,GW,11.2833,-15.8333,76.64,92,100,16.91,moderate rain
191,Vilhena,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
192,Haljala,EE,58.5361,25.4706,55.33,97,15,5.5,few clouds
193,Geraldton,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
194,Qasigiannguit,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
195,Balaghat,IN,25.9667,84.8667,80.53,82,100,8.9,moderate rain
